RPT_TREATMENT_ID,ORGAN_ID,CLASS1,CLASS2,CLASS3,DISP_NAME,LOCAL_DISP_NAME,SINGULAR,LOCAL_SINGULAR
309,4,50,100,0,NBI,NBI,NBI,NBI
310,4,50,110,0,AFI,AFI,AFI,AFI
311,4,50,120,0,FICE,FICE,FICE,FICE
312,4,60,0,0,[Clip marking],[Đánh dấu clip],[Clip marking],[Đánh dấu clip]
313,4,60,10,0,Oral clipping,Kẹp miệng,Oral clipping,Kẹp miệng
314,4,60,20,0,Anal clipping,Kẹp hậu môn,Anal clipping,Kẹp hậu môn
315,4,60,30,0,Clipping closure ,Đóng kẹp clip,Clipping closure ,Đóng kẹp clip
316,4,60,40,0,Injection of Indian ink on anterior wall of P-ring,Tiêm mực Ấn Độ lên thành trước vòng chữ P,Injection of Indian ink on anterior wall of P-ring,Tiêm mực Ấn Độ lên thành trước vòng chữ P
317,4,60,50,0,Injection of Indian ink,Tiêm mực Ấn Độ,Injection of Indian ink,Tiêm mực Ấn Độ
318,4,70,0,0,[ESD device],[Thiết bị ESD],[ESD device],[Thiết bị ESD]
319,4,70,10,0,IT knife 2,Dao IT 2,IT knife 2,Dao IT 2
320,4,70,20,0,Hook knife,Dao móc,Hook knife,Dao móc
321,4,70,30,0,Flex knife,Dao Flex,Flex knife,Dao Flex
322,4,70,40,0,TT knife,Dao TT,TT knife,Dao TT
323,4,70,50,0,Flush knife,Dao tách,Flush knife,Dao tách
324,4,70,60,0,Flush knife BT,Dao tách BT,Flush knife BT,Dao tách BT
325,4,70,70,0,Mantis hook knife,Dao móc bọ ngựa,Mantis hook knife,Dao móc bọ ngựa
326,4,70,80,0,Bie knife,Dao Bie,Bie knife,Dao Bie
327,4,70,90,0,ST food,ST food,ST food,ST food
328,4,70,100,0,Dual knife,Dao kép,Dual knife,Dao kép
329,4,70,110,0,SB knife,Dao SB,SB knife,Dao SB
330,4,70,120,0,Clutch cutter,Kìm cắt răng vẩu,Clutch cutter,Kìm cắt răng vẩu
331,4,80,0,0,[Other],[Khác],[Other],[Khác]
332,4,80,10,0,EUS,EUS,EUS,EUS
333,4,80,20,0,Microprobe,Đầu dò nhỏ,Microprobe,Đầu dò nhỏ
334,4,80,30,0,IDUS,IDUS,IDUS,IDUS
335,4,80,40,0,3D-IDUS,3D-IDUS,3D-IDUS,3D-IDUS
336,4,80,50,0,Removel of stent,Loại bỏ ống thông,Removel of stent,Loại bỏ ống thông
337,4,90,0,0,BIOPSY ,Sinh thiết,BIOPSY ,Sinh thiết
338,4,100,0,0,STRIP BIOPSY,Vạch sinh thiết,STRIP BIOPSY,Vạch sinh thiết
339,4,110,0,0,HOT BIOPSY,Sinh thiết nóng,HOT BIOPSY,Sinh thiết nóng
340,4,120,0,0,Polypectomy,Cắt polyp,Polypectomy,Cắt polyp
341,4,130,0,0,EMR,EMR,EMR,EMR
342,4,140,0,0,EPMR,EPMR,EPMR,EPMR
343,4,150,0,0,ESD,ESD,ESD,ESD
344,4,160,0,0,2ch method,Phương pháp 2ch,2ch method,Phương pháp 2ch
4687,12,100012141,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4688,12,1000122121,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4689,12,1000122121,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4690,13,1000131811,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4691,13,1000131811,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4692,13,1000131811,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4693,10,1000102231,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4694,10,1000102231,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4695,10,1000102231,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4696,11,1000112031,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4697,11,1000112031,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4698,12,1000122121,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4699,11,1000112031,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4700,12,1000121731,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4701,12,1000121731,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4702,13,1000131431,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4703,13,1000131431,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4704,13,1000131431,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4705,10,1000102831,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4706,10,1000102831,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4707,10,1000102831,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4708,11,1000112731,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4709,11,1000112731,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4710,12,1000121731,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4711,11,1000112731,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4712,11,1000112421,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4713,11,1000112421,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4714,13,100013921,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4715,10,1000101611,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4716,10,1000101611,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4717,10,1000101611,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4718,11,1000111411,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4719,11,1000111411,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4720,11,1000111411,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4721,12,1000121311,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4722,12,1000121311,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4723,12,1000121311,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4724,11,1000112421,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4725,13,1000131011,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4726,13,1000131011,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4727,10,1000101911,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4728,10,1000101911,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4729,10,1000101911,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4730,10,1000102511,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4731,10,1000102511,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4732,10,1000102511,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4733,10,1000102721,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4734,10,1000102721,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4735,10,1000102721,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4736,13,1000131011,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4737,12,1000122231,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4738,12,1000122231,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4739,12,1000122231,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4740,10,1000103241,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4741,10,1000103241,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4742,10,1000103241,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4743,11,1000112941,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4744,11,1000112941,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4745,11,1000112941,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4746,12,1000122641,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4747,12,1000122641,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4748,12,1000122641,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4749,13,1000132341,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4750,10,1000103111,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4751,13,1000132341,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4752,10,1000103551,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4753,10,1000103551,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4754,10,1000103551,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4755,11,1000113251,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4756,11,1000113251,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4757,11,1000113251,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4758,12,1000122951,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4759,12,1000122951,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4760,12,1000122951,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4761,13,1000132651,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4762,13,1000132341,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4763,10,1000103111,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4764,10,1000103111,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4765,13,1000132211,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4766,13,1000131921,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4767,13,1000131921,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4768,13,1000131921,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4769,10,1000102921,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4770,10,1000102921,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4771,10,1000102921,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4772,12,1000122411,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4773,12,1000122411,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4774,12,1000122411,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4775,13,1000132111,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4776,13,1000132111,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4777,13,1000132111,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4778,10,1000103011,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4779,10,1000103011,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4780,10,1000103011,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4781,11,1000112811,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4782,11,1000112811,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4783,11,1000112811,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4784,12,1000122511,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4785,12,1000122511,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4786,12,1000122511,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4787,13,1000132211,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4788,13,1000132211,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4789,13,100013921,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4790,13,100013921,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4791,12,1000121221,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4792,12,1000121221,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4793,12,100012711,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4794,12,100012711,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4795,11,1000111711,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4796,11,1000111711,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4797,11,1000111711,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4798,10,100010811,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4799,10,100010811,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4800,10,100010811,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4801,11,100011811,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4802,11,100011811,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4803,12,100012711,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4804,11,100011811,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4805,12,100012811,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4806,12,100012811,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4807,10,100010911,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4808,10,100010911,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4809,10,100010911,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4810,11,100011911,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4811,11,100011911,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4812,11,100011911,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4813,12,100012911,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4814,12,100012911,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4815,12,100012811,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4816,10,100010231,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4817,10,100010231,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4818,10,100010231,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4819,12,100012141,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4820,12,100012141,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4824,11,10001121,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4825,11,10001121,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4826,11,10001121,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4827,12,100012221,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4828,12,100012221,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4829,12,100012221,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4830,13,100013121,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4831,13,100013121,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4832,13,100013121,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4833,11,100011211,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4834,11,100011211,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4835,11,100011211,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4836,12,100012311,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4837,12,100012311,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4838,12,100012311,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4839,13,100013211,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4840,13,100013211,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4841,13,100013211,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4842,12,100012911,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4843,13,1000132651,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4844,13,100013611,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4845,13,100013611,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4846,12,1000121611,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4847,12,1000121611,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4848,12,1000121611,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4849,13,1000131311,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4850,13,1000131311,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4851,13,1000131311,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
4852,10,1000101111,0,0,Lesion,Tổn thương,Lesion,Tổn thương
4853,10,1000101111,1,0,Link to relevant finding,Liên kết đến phát hiện có liên quan,Link to relevant finding,Liên kết đến phát hiện có liên quan
4854,10,1000101111,2,0,Normal location,Vị trí bình thường,Normal location,Vị trí bình thường
